match,team,opponent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
72nd match,Royals,Mumbai,May 20,2012,Mumbai,10 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-mumbai-indians-72nd-match-548377/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
68th match,Royals,Chargers,May 18,2012,Chargers,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-rajasthan-royals-68th-match-548373/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
60th match,Royals,Warriors,May 13,2012,Royals,45 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-pune-warriors-60th-match-548365/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/156200/156230.png"
56th match,Royals,Super Kings,May 10,2012,Super Kings,4 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-chennai-super-kings-56th-match-548361/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
52nd match,Royals,Warriors,May 08,2012,Royals,7 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-rajasthan-royals-52nd-match-548358/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/156200/156230.png"
48th match,Royals,Kings XI,May 05,2012,Royals,43 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kings-xi-punjab-vs-rajasthan-royals-48th-match-548354/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
43rd match,Royals,Daredevils,May 01,2012,Daredevils,6 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-delhi-daredevils-43rd-match-548349/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
39th match,Royals,Daredevils,April 29,2012,Daredevils,1 run,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-rajasthan-royals-39th-match-548345/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
30th match,Royals,RCB,April 23,2012,RCB,46 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-royal-challengers-bangalore-30th-match-548336/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
26th match,Royals,Super Kings,April 21,2012,Super Kings,7 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-rajasthan-royals-26th-match-548332/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
20th match,Royals,Chargers,April 17,2012,Royals,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-deccan-chargers-20th-match-548326/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
