match,team,opponent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
Final,Super Kings,KKR,May 27,2012,KKR,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kolkata-knight-riders-final-548381/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
2nd Qualifying Match,Super Kings,Daredevils,May 25,2012,Super Kings,86 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
Elimination Final,Super Kings,Mumbai,May 23,2012,Super Kings,38 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-mumbai-indians-elimination-final-548379/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
66th match,Super Kings,Kings XI,May 17,2012,Kings XI,6 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kings-xi-punjab-vs-chennai-super-kings-66th-match-548371/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
63rd match,Super Kings,KKR,May 14,2012,Super Kings,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-chennai-super-kings-63rd-match-548368/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
59th match,Super Kings,Daredevils,May 12,2012,Super Kings,9 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-delhi-daredevils-59th-match-548364/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
56th match,Super Kings,Royals,May 10,2012,Super Kings,4 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-chennai-super-kings-56th-match-548361/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
49th match,Super Kings,Mumbai,May 06,2012,Mumbai,2 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-chennai-super-kings-49th-match-548355/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
46th match,Super Kings,Chargers,May 04,2012,Super Kings,10 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-deccan-chargers-46th-match-548352/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
41st match,Super Kings,KKR,April 30,2012,KKR,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
37th match,Super Kings,Kings XI,April 28,2012,Kings XI,7 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kings-xi-punjab-37th-match-548343/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
34th match,Super Kings,RCB,April 25,2012,No result (abandoned with a toss),,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-chennai-super-kings-34th-match-548340/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
26th match,Super Kings,Royals,April 21,2012,Super Kings,7 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-rajasthan-royals-26th-match-548332/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
24th match,Super Kings,Warriors,April 19,2012,Super Kings,13 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-pune-warriors-24th-match-548330/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/156200/156230.png"
16th match,Super Kings,Warriors,April 14,2012,Warriors,7 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-chennai-super-kings-16th-match-548322/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/156200/156230.png"
13th match,Super Kings,RCB,April 12,2012,Super Kings,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-royal-challengers-bangalore-13th-match-548318/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
11th match,Super Kings,Daredevils,April 10,2012,Daredevils,8 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-chennai-super-kings-11th-match-548316/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
6th match,Super Kings,Chargers,April 07,2012,Super Kings,74 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-chennai-super-kings-6th-match-548311/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
1st match,Super Kings,Mumbai,April 04,2012,Mumbai,8 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-mumbai-indians-1st-match-548306/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
