match,team,opponent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
71st match,RCB,Chargers,May 20,2012,Chargers,9 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-royal-challengers-bangalore-71st-match-548376/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
67th match,RCB,Daredevils,May 17,2012,RCB,21 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
62nd match,RCB,Mumbai,May 14,2012,Mumbai,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-mumbai-indians-62nd-match-548367/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
57th match,RCB,Warriors,May 11,2012,RCB,35 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-royal-challengers-bangalore-57th-match-548362/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/156200/156230.png"
54th match,RCB,Mumbai,May 09,2012,RCB,9 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-royal-challengers-bangalore-54th-match-548360/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
50th match,RCB,Chargers,May 06,2012,RCB,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-deccan-chargers-50th-match-548356/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
44th match,RCB,Kings XI,May 02,2012,Kings XI,4 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-kings-xi-punjab-44th-match-548350/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
38th match,RCB,KKR,April 28,2012,KKR,47 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-royal-challengers-bangalore-38th-match-548344/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
34th match,RCB,Super Kings,April 25,2012,No result (abandoned with a toss),,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-chennai-super-kings-34th-match-548340/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
30th match,RCB,Royals,April 23,2012,RCB,46 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-royal-challengers-bangalore-30th-match-548336/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
25th match,RCB,Kings XI,April 20,2012,RCB,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kings-xi-punjab-vs-royal-challengers-bangalore-25th-match-548331/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
21st match,RCB,Warriors,April 17,2012,RCB,6 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-pune-warriors-21st-match-548327/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/156200/156230.png"
18th match,RCB,Royals,April 15,2012,Royals,59 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-rajasthan-royals-18th-match-548324/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
13th match,RCB,Super Kings,April 12,2012,Super Kings,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-royal-challengers-bangalore-13th-match-548318/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
10th match,RCB,KKR,April 10,2012,KKR,42 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-kolkata-knight-riders-10th-match-548315/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
5th match,RCB,Daredevils,April 07,2012,RCB,20 runs,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
