match,team,opponent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
56th match,RCB,Daredevils,May 14,2017,RCB,10 runs,https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-royal-challengers-bangalore-56th-match-1082646/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
46th match,RCB,KKR,May 07,2017,KKR,6 wickets,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-kolkata-knight-riders-46th-match-1082636/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
43rd match,RCB,Kings XI,May 05,2017,Kings XI,19 runs,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-kings-xi-punjab-43rd-match-1082633/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
38th match,RCB,Mumbai,May 01,2017,Mumbai,5 wickets,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-royal-challengers-bangalore-38th-match-1082628/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
34th match,RCB,Supergiant,April 29,2017,Supergiant,61 runs,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-royal-challengers-bangalore-34th-match-1082624/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/333800/333885.png"
31st match,RCB,Guj Lions,April 27,2017,Guj Lions,7 wickets,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-gujarat-lions-31st-match-1082621/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313500/313525.logo.png"
29th match,RCB,Sunrisers,April 25,2017,Match abandoned without a ball bowled,,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-sunrisers-hyderabad-29th-match-1082619/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png"
27th match,RCB,KKR,April 23,2017,KKR,82 runs,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-royal-challengers-bangalore-27th-match-1082617/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
20th match,RCB,Guj Lions,April 18,2017,RCB,21 runs,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313500/313525.logo.png"
17th match,RCB,Supergiant,April 16,2017,Supergiant,27 runs,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-rising-pune-supergiant-17th-match-1082607/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/333800/333885.png"
12th match,RCB,Mumbai,April 14,2017,Mumbai,4 wickets,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-mumbai-indians-12th-match-1082602/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
8th match,RCB,Kings XI,April 10,2017,Kings XI,8 wickets,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-royal-challengers-bangalore-8th-match-1082598/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
5th match,RCB,Daredevils,April 08,2017,RCB,15 runs,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
1st match,RCB,Sunrisers,April 05,2017,Sunrisers,35 runs,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-royal-challengers-bangalore-1st-match-1082591/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png"
