match,team,opponent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
55th match,Mumbai,Daredevils,May 20,2018,Daredevils,11 runs,https://www.espncricinfo.com/series/ipl-2018-1131611/delhi-daredevils-vs-mumbai-indians-55th-match-1136615/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
50th match,Mumbai,Kings XI,May 16,2018,Mumbai,3 runs,https://www.espncricinfo.com/series/ipl-2018-1131611/mumbai-indians-vs-kings-xi-punjab-50th-match-1136610/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
47th match,Mumbai,Royals,May 13,2018,Royals,7 wickets,https://www.espncricinfo.com/series/ipl-2018-1131611/mumbai-indians-vs-rajasthan-royals-47th-match-1136607/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
41st match,Mumbai,KKR,May 09,2018,Mumbai,102 runs,https://www.espncricinfo.com/series/ipl-2018-1131611/kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
37th match,Mumbai,KKR,May 06,2018,Mumbai,13 runs,https://www.espncricinfo.com/series/ipl-2018-1131611/mumbai-indians-vs-kolkata-knight-riders-37th-match-1136597/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
34th match,Mumbai,Kings XI,May 04,2018,Mumbai,6 wickets,https://www.espncricinfo.com/series/ipl-2018-1131611/kings-xi-punjab-vs-mumbai-indians-34th-match-1136594/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
31st match,Mumbai,RCB,May 01,2018,RCB,14 runs,https://www.espncricinfo.com/series/ipl-2018-1131611/royal-challengers-bangalore-vs-mumbai-indians-31st-match-1136591/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
27th match,Mumbai,Super Kings,April 28,2018,Mumbai,8 wickets,https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-mumbai-indians-27th-match-1136587/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
23rd match,Mumbai,Sunrisers,April 24,2018,Sunrisers,31 runs,https://www.espncricinfo.com/series/ipl-2018-1131611/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-1136583/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png"
21st match,Mumbai,Royals,April 22,2018,Royals,3 wickets,https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-mumbai-indians-21st-match-1136581/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
