match,team,opponent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
55th Match,Sunrisers,Mumbai,October 08,2021,Mumbai,42 runs,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-mumbai-indians-55th-match-1254088/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
52nd Match,Sunrisers,RCB,October 06,2021,Sunrisers,4 runs,https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-sunrisers-hyderabad-52nd-match-1254095/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
49th Match,Sunrisers,KKR,October 03,2021,KKR,6 wickets,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-sunrisers-hyderabad-49th-match-1254109/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
44th Match,Sunrisers,Super Kings,September 30,2021,Super Kings,6 wickets,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-chennai-super-kings-44th-match-1254091/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
40th Match,Sunrisers,Royals,September 27,2021,Sunrisers,7 wickets,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-rajasthan-royals-40th-match-1254100/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
37th Match,Sunrisers,Punjab Kings,September 25,2021,Punjab Kings,5 runs,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-punjab-kings-37th-match-1254107/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
33rd Match,Sunrisers,Capitals,September 22,2021,Capitals,8 wickets,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-sunrisers-hyderabad-33rd-match-1254105/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
28th Match,Sunrisers,Royals,May 02,2021,Royals,55 runs,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
23rd Match,Sunrisers,Super Kings,April 28,2021,Super Kings,7 wickets,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-sunrisers-hyderabad-23rd-match-1254080/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
20th Match,Sunrisers,Capitals,April 25,2021,Match tied (Capitals won the one-over eliminator),,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-delhi-capitals-20th-match-1254077/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
14th Match,Sunrisers,Punjab Kings,April 21,2021,Sunrisers,9 wickets,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-sunrisers-hyderabad-14th-match-1254071/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
9th Match,Sunrisers,Mumbai,April 17,2021,Mumbai,13 runs,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-sunrisers-hyderabad-9th-match-1254066/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
6th Match,Sunrisers,RCB,April 14,2021,RCB,6 runs,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-royal-challengers-bangalore-6th-match-1254063/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313480.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
