match,team,opponent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
Final,RCB,Super Kings,May 28,2011,Super Kings,58 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-final-501271/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
2nd Qualifying Final,RCB,Mumbai,May 27,2011,RCB,43 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-royal-challengers-bangalore-2nd-qualifying-final-501270/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
1st Qualifying Final,RCB,Super Kings,May 24,2011,Super Kings,6 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
69th match,RCB,Super Kings,May 22,2011,RCB,8 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-chennai-super-kings-69th-match-501266/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
63rd match,RCB,Kings XI,May 17,2011,Kings XI,111 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-royal-challengers-bangalore-63rd-match-501260/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
58th match,RCB,KKR,May 14,2011,RCB,4 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kolkata-knight-riders-58th-match-501255/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
55th match,RCB,Royals,May 11,2011,RCB,9 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-royal-challengers-bangalore-55th-match-501252/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
50th match,RCB,Kochi,May 08,2011,RCB,9 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kochi-tuskers-kerala-50th-match-501247/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png",https://upload.wikimedia.org/wikipedia/en/9/96/Kochi_Tuskers_Kerala_Logo.svg
47th match,RCB,Kings XI,May 06,2011,RCB,85 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kings-xi-punjab-47th-match-501244/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
35th match,RCB,Warriors,April 29,2011,RCB,26 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-pune-warriors-35th-match-501232/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/156200/156230.png"
30th match,RCB,Daredevils,April 26,2011,RCB,3 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-royal-challengers-bangalore-30th-match-501227/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
24th match,RCB,KKR,April 22,2011,RCB,9 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-royal-challengers-bangalore-24th-match-501222/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
20th match,RCB,Royals,April 19,2011,Match abandoned without a ball bowled,,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-rajasthan-royals-20th-match-501217/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
14th match,RCB,Super Kings,April 16,2011,Super Kings,21 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
11th match,RCB,Chargers,April 14,2011,Chargers,33 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
8th match,RCB,Mumbai,April 12,2011,Mumbai,9 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-mumbai-indians-8th-match-501205/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
3rd match,RCB,Kochi,April 09,2011,RCB,6 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png",https://upload.wikimedia.org/wikipedia/en/9/96/Kochi_Tuskers_Kerala_Logo.svg
