match,team,opponent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
68th match,Daredevils,Warriors,May 21,2011,No result,,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-pune-warriors-68th-match-501265/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/156200/156230.png"
60th match,Daredevils,Kings XI,May 15,2011,Kings XI,29 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-delhi-daredevils-60th-match-501257/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
56th match,Daredevils,Super Kings,May 12,2011,Super Kings,18 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-delhi-daredevils-56th-match-501253/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
49th match,Daredevils,Mumbai,May 07,2011,Mumbai,32 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-delhi-daredevils-49th-match-501246/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
46th match,Daredevils,Chargers,May 05,2011,Daredevils,4 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-delhi-daredevils-46th-match-501243/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
41st match,Daredevils,Kochi,May 02,2011,Kochi,7 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-kochi-tuskers-kerala-41st-match-501238/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png",https://upload.wikimedia.org/wikipedia/en/9/96/Kochi_Tuskers_Kerala_Logo.svg
36th match,Daredevils,Kochi,April 30,2011,Daredevils,38 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png",https://upload.wikimedia.org/wikipedia/en/9/96/Kochi_Tuskers_Kerala_Logo.svg
33rd match,Daredevils,KKR,April 28,2011,KKR,17 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-kolkata-knight-riders-33rd-match-501230/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
30th match,Daredevils,RCB,April 26,2011,RCB,3 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-royal-challengers-bangalore-30th-match-501227/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
26th match,Daredevils,Kings XI,April 23,2011,Daredevils,29 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-kings-xi-punjab-26th-match-501223/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
19th match,Daredevils,Chargers,April 19,2011,Chargers,16 runs,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-deccan-chargers-19th-match-501216/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
16th match,Daredevils,Warriors,April 17,2011,Daredevils,3 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-delhi-daredevils-16th-match-501213/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/156200/156230.png"
7th match,Daredevils,Royals,April 12,2011,Royals,6 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-delhi-daredevils-7th-match-501204/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
4th match,Daredevils,Mumbai,April 10,2011,Mumbai,8 wickets,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-mumbai-indians-4th-match-501201/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
