match,team,opponent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
54th match,Kings XI,Super Kings,May 20,2009,Super Kings,24 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-kings-xi-punjab-54th-match-392234/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
49th match,Kings XI,Chargers,May 17,2009,Kings XI,1 run,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-kings-xi-punjab-49th-match-392229/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
46th match,Kings XI,Daredevils,May 15,2009,Kings XI,6 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-kings-xi-punjab-46th-match-392226/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
42nd match,Kings XI,Mumbai,May 12,2009,Mumbai,8 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-mumbai-indians-42nd-match-392222/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
36th match,Kings XI,Chargers,May 09,2009,Kings XI,3 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-kings-xi-punjab-36th-match-392216/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
34th match,Kings XI,Super Kings,May 07,2009,Super Kings,12 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-kings-xi-punjab-34th-match-392214/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
30th match,Kings XI,Royals,May 05,2009,Royals,78 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-rajasthan-royals-30th-match-392210/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
27th match,Kings XI,KKR,May 03,2009,Kings XI,6 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-kolkata-knight-riders-27th-match-392207/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
24th match,Kings XI,RCB,May 01,2009,RCB,8 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
20th match,Kings XI,Mumbai,April 29,2009,Kings XI,3 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-mumbai-indians-20th-match-392200/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
